Timestamp,roll,pitch,heading,rollRate,pitchRate,yawRate,groundSpeed,airSpeed,airSpeedSetpoint,climbRate,altitudeRelative,altitudeAMSL,altitudeTuning,altitudeTuningSetpoint,xTrackError,flightDistance,flightTime,distanceToHome,missionItemIndex,headingToNextWP,headingToHome,distanceToGCS,throttlePct,hobbs,apmSubInfo.cameraTilt,apmSubInfo.tetherTurns,apmSubInfo.lights1,apmSubInfo.lights2,apmSubInfo.pilotGain,apmSubInfo.inputHold,apmSubInfo.rollPitchToggle,apmSubInfo.rangefinderDistance,battery0.id,battery0.batteryFunction,battery0.batteryType,battery0.voltage,battery0.current,battery0.mahConsumed,battery0.temperature,battery0.percentRemaining,battery0.timeRemaining,battery0.timeRemainingStr,battery0.chargeState,battery0.instantPower,clock.currentTime,clock.currentDate,distanceSensor.rotationNone,distanceSensor.rotationYaw45,distanceSensor.rotationYaw90,distanceSensor.rotationYaw135,distanceSensor.rotationYaw180,distanceSensor.rotationYaw225,distanceSensor.rotationYaw270,distanceSensor.rotationYaw315,distanceSensor.rotationPitch90,distanceSensor.rotationPitch270,distanceSensor.minDistance,distanceSensor.maxDistance,escStatus.index,escStatus.rpm1,escStatus.rpm2,escStatus.rpm3,escStatus.rpm4,escStatus.current1,escStatus.current2,escStatus.current3,escStatus.current4,escStatus.voltage1,escStatus.voltage2,escStatus.voltage3,escStatus.voltage4,estimatorStatus.goodAttitudeEsimate,estimatorStatus.goodHorizVelEstimate,estimatorStatus.goodVertVelEstimate,estimatorStatus.goodHorizPosRelEstimate,estimatorStatus.goodHorizPosAbsEstimate,estimatorStatus.goodVertPosAbsEstimate,estimatorStatus.goodVertPosAGLEstimate,estimatorStatus.goodConstPosModeEstimate,estimatorStatus.goodPredHorizPosRelEstimate,estimatorStatus.goodPredHorizPosAbsEstimate,estimatorStatus.gpsGlitch,estimatorStatus.accelError,estimatorStatus.velRatio,estimatorStatus.horizPosRatio,estimatorStatus.vertPosRatio,estimatorStatus.magRatio,estimatorStatus.haglRatio,estimatorStatus.tasRatio,estimatorStatus.horizPosAccuracy,estimatorStatus.vertPosAccuracy,gps.lat,gps.lon,gps.mgrs,gps.hdop,gps.vdop,gps.courseOverGround,gps.lock,gps.count,gps2.lat,gps2.lon,gps2.mgrs,gps2.hdop,gps2.vdop,gps2.courseOverGround,gps2.lock,gps2.count,hygrometer.temperature,hygrometer.humidity,hygrometer.hygrometerid,localPosition.x,localPosition.y,localPosition.z,localPosition.vx,localPosition.vy,localPosition.vz,localPositionSetpoint.x,localPositionSetpoint.y,localPositionSetpoint.z,localPositionSetpoint.vx,localPositionSetpoint.vy,localPositionSetpoint.vz,setpoint.roll,setpoint.pitch,setpoint.yaw,setpoint.rollRate,setpoint.pitchRate,setpoint.yawRate,temperature.temperature1,temperature.temperature2,temperature.temperature3,terrain.blocksPending,terrain.blocksLoaded,vibration.xAxis,vibration.yAxis,vibration.zAxis,vibration.clipCount1,vibration.clipCount2,vibration.clipCount3,wind.direction,wind.speed,wind.verticalSpeed
2022-12-06 11:39:44.143,-0.7,1.0,88,0.0,0.0,0.0,0.0,0.0,0.000,0.0,-38.0,-38.3,-11.680,-11.735,0.000,158.1,00:03:13,117.2,0,--.--,303,--.--,65,0000:00:00,70,3,0,0,40,0,2,--.--,0,0,0,--.--,4.75,228,--.--,98,--.--,--:--:--,0,--.--,11:39:43,12/6/2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.6074295,-122.3438873,10TET 49313 72877,1.0,1.0,0.0,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-64.4,98.1,35.5,-0.5,-0.6,0.1,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,99.52,49.93,--.--,0,0,0.3,0.4,0.3,0,1,0,--.--,--.--,--.--
2022-12-06 11:39:45.139,-2.1,-0.4,91,0.0,0.0,0.0,0.0,0.0,0.000,0.0,-38.0,-38.3,-11.700,-11.716,0.000,158.1,00:03:14,118.2,0,--.--,303,--.--,59,0000:00:00,79,3,0,0,40,0,2,--.--,0,0,0,--.--,10.30,229,--.--,98,--.--,--:--:--,0,--.--,11:39:44,12/6/2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.6074295,-122.3438873,10TET 49313 72877,1.0,1.0,0.0,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-65.2,98.8,35.6,-0.5,0.3,0.0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,99.52,49.98,--.--,0,0,0.4,0.5,0.5,0,1,0,--.--,--.--,--.--
2022-12-06 11:39:46.155,-4.3,-2.3,92,0.0,0.0,0.0,0.0,0.0,0.000,0.1,-38.0,-38.3,-11.680,-11.674,0.000,158.1,00:03:15,119.2,0,--.--,303,--.--,56,0000:00:00,79,3,0,0,40,0,2,--.--,0,0,0,--.--,9.61,233,--.--,98,--.--,--:--:--,0,--.--,11:39:45,12/6/2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.6074333,-122.3438873,10TET 49313 72878,1.0,1.0,0.0,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-65.0,100.1,35.6,-0.1,0.3,-0.1,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,99.52,49.98,--.--,0,0,0.4,0.9,0.5,0,1,0,--.--,--.--,--.--
2022-12-06 11:39:47.154,-7.4,0.8,87,0.0,0.0,0.0,0.0,0.0,0.000,0.1,-37.9,-38.2,-11.660,-11.638,0.000,158.1,00:03:16,118.5,0,--.--,303,--.--,53,0000:00:00,79,3,0,0,40,0,2,--.--,0,0,0,--.--,13.20,237,--.--,98,--.--,--:--:--,0,--.--,11:39:46,12/6/2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.6074256,-122.3438873,10TET 49313 72877,1.0,1.0,0.0,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-64.8,99.4,35.5,-0.1,-0.0,-0.1,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,99.52,50.00,--.--,0,0,0.6,0.7,0.9,0,1,0,--.--,--.--,--.--
2022-12-06 11:39:48.164,2.8,-2.4,95,0.0,0.0,0.0,0.0,0.0,0.000,-0.4,-38.1,-38.4,-11.730,-11.730,0.000,158.1,00:03:17,119.5,0,--.--,303,--.--,30,0000:00:00,79,3,0,0,40,0,2,--.--,0,0,0,--.--,11.20,240,--.--,98,--.--,--:--:--,0,--.--,11:39:47,12/6/2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.6074295,-122.3438796,10TET 49313 72877,1.0,1.0,0.0,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-66.0,99.9,35.7,-0.5,-0.0,0.4,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,99.50,50.02,--.--,0,0,0.3,0.5,0.3,0,1,0,--.--,--.--,--.--
2022-12-06 11:39:49.154,3.6,2.4,90,0.0,0.0,0.0,0.0,0.0,0.000,0.0,-38.7,-39.0,-11.900,-11.904,0.000,158.1,00:03:18,120.0,0,--.--,303,--.--,66,0000:00:00,79,3,0,0,40,0,2,--.--,0,0,0,--.--,15.30,243,--.--,98,--.--,--:--:--,0,--.--,11:39:48,12/6/2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.6074295,-122.3438796,10TET 49313 72877,1.0,1.0,0.0,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-65.7,100.6,36.3,-0.2,0.6,-0.0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,99.52,50.05,--.--,0,0,0.4,0.7,0.6,0,1,0,--.--,--.--,--.--
2022-12-06 11:39:50.154,2.8,-0.0,93,0.0,0.0,0.0,0.0,0.0,0.000,-0.3,-39.4,-39.7,-12.120,-12.194,0.000,158.1,00:03:19,120.1,0,--.--,303,--.--,69,0000:00:00,79,3,0,0,40,0,2,--.--,0,0,0,--.--,24.16,247,--.--,98,--.--,--:--:--,0,--.--,11:39:49,12/6/2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.6074333,-122.3438796,10TET 49313 72878,1.0,1.0,0.0,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-65.3,101.0,37.0,-0.1,0.3,0.3,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,99.52,50.07,--.--,0,0,0.9,0.8,0.8,0,1,0,--.--,--.--,--.--
2022-12-06 11:39:51.173,1.1,2.3,90,0.0,0.0,0.0,0.0,0.0,0.000,0.0,-39.3,-39.6,-12.090,-12.045,0.000,158.1,00:03:20,120.1,0,--.--,303,--.--,54,0000:00:00,79,3,0,0,40,0,2,--.--,0,0,0,--.--,3.89,250,--.--,98,--.--,--:--:--,0,--.--,11:39:50,12/6/2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.6074333,-122.3438796,10TET 49313 72878,1.0,1.0,0.0,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-64.7,101.3,36.9,0.3,0.1,-0.0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,99.50,50.07,--.--,0,0,0.5,0.8,1.0,0,1,0,--.--,--.--,--.--
2022-12-06 11:39:52.171,0.8,-1.9,76,0.0,0.0,0.0,0.0,0.0,0.000,0.0,-39.2,-39.5,-12.070,-12.063,0.000,158.1,00:03:21,119.6,0,--.--,302,--.--,57,0000:00:00,79,3,0,0,40,0,2,--.--,0,0,0,--.--,1.42,252,--.--,98,--.--,--:--:--,0,--.--,11:39:51,12/6/2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.6074333,-122.3438949,10TET 49312 72878,1.0,1.0,0.0,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-63.7,101.5,36.8,0.6,0.1,-0.0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,99.50,50.07,--.--,0,0,0.2,0.4,0.2,0,1,0,--.--,--.--,--.--
2022-12-06 11:39:53.172,0.6,-2.8,74,0.0,0.0,0.0,0.0,0.0,0.000,0.0,-39.0,-39.3,-12.010,-11.949,0.000,158.1,00:03:22,118.3,0,--.--,302,--.--,49,0000:00:00,79,3,0,0,40,0,2,--.--,0,0,0,--.--,5.17,252,--.--,98,--.--,--:--:--,0,--.--,11:39:52,12/6/2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.6074371,-122.3438873,10TET 49313 72878,1.0,1.0,0.0,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-63.1,100.2,36.6,0.6,-0.2,-0.0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,99.52,50.09,--.--,0,0,0.2,0.3,0.3,0,1,0,--.--,--.--,--.--
2022-12-06 11:39:54.171,0.3,-3.9,84,0.0,0.0,0.0,0.0,0.0,0.000,0.0,-39.0,-39.3,-11.990,-11.923,0.000,158.1,00:03:23,118.1,0,--.--,302,--.--,45,0000:00:00,79,3,0,0,40,0,2,--.--,0,0,0,--.--,0.83,253,--.--,98,--.--,--:--:--,0,--.--,11:39:53,12/6/2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.6074333,-122.3438796,10TET 49313 72878,1.0,1.0,0.0,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-62.6,100.3,36.6,0.5,-0.1,-0.0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,99.50,50.09,--.--,0,0,0.1,0.1,0.1,0,1,0,--.--,--.--,--.--
2022-12-06 11:39:55.169,0.8,0.8,76,0.0,0.0,0.0,0.0,0.0,0.000,0.0,-39.0,-39.3,-12.010,-11.932,0.000,158.1,00:03:24,118.8,0,--.--,302,--.--,45,0000:00:00,79,3,0,0,40,0,2,--.--,0,0,0,--.--,0.91,254,--.--,98,--.--,--:--:--,0,--.--,11:39:54,12/6/2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.6074333,-122.3438720,10TET 49314 72878,1.0,1.0,0.0,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-63.2,100.8,36.6,0.3,-0.0,-0.0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,99.50,50.09,--.--,0,0,0.1,0.1,0.1,0,1,0,--.--,--.--,--.--
2022-12-06 11:39:56.172,1.8,0.4,87,0.0,0.0,0.0,0.0,0.0,0.000,-0.0,-39.2,-39.5,-12.050,-12.030,0.000,158.1,00:03:25,119.9,0,--.--,302,--.--,51,0000:00:00,79,3,0,0,40,0,2,--.--,0,0,0,--.--,0.82,254,--.--,98,--.--,--:--:--,0,--.--,11:39:55,12/6/2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.6074295,-122.3438796,10TET 49313 72877,1.0,1.0,0.0,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-64.0,101.6,36.8,-0.0,0.2,0.1,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,99.50,50.09,--.--,0,0,0.1,0.1,0.1,0,1,0,--.--,--.--,--.--
2022-12-06 11:39:57.185,1.0,-0.2,87,0.0,0.0,0.0,0.0,0.0,0.000,0.0,-39.1,-39.4,-12.040,-12.011,0.000,158.1,00:03:26,120.3,0,--.--,302,--.--,49,0000:00:00,79,3,0,0,40,0,2,--.--,0,0,0,--.--,0.82,255,--.--,98,--.--,--:--:--,0,--.--,11:39:56,12/6/2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.6074256,-122.3438796,10TET 49313 72877,1.0,1.0,0.0,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-64.7,101.6,36.7,-0.1,0.1,-0.0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,99.50,50.13,--.--,0,0,0.1,0.2,0.1,0,1,0,--.--,--.--,--.--
2022-12-06 11:39:58.195,-0.8,0.8,83,0.0,0.0,0.0,0.0,0.0,0.000,0.0,-39.1,-39.4,-12.020,-11.968,0.000,158.1,00:03:27,120.6,0,--.--,303,--.--,44,0000:00:00,79,3,0,0,40,0,2,--.--,0,0,0,--.--,0.79,255,--.--,98,--.--,--:--:--,0,--.--,11:39:57,12/6/2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.6074256,-122.3438873,10TET 49313 72877,1.0,1.0,0.0,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-65.4,101.4,36.7,-0.1,0.0,-0.0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,99.50,50.13,--.--,0,0,0.1,0.1,0.1,0,1,0,--.--,--.--,--.--
2022-12-06 11:39:59.186,-0.5,0.0,79,0.0,0.0,0.0,0.0,0.0,0.000,0.0,-39.1,-39.4,-12.020,-11.973,0.000,158.1,00:03:28,120.3,0,--.--,303,--.--,44,0000:00:00,79,3,10,0,40,0,2,--.--,0,0,0,--.--,0.98,255,--.--,98,--.--,--:--:--,0,--.--,11:39:58,12/6/2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.6074256,-122.3438873,10TET 49313 72877,1.0,1.0,0.0,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-66.2,100.7,36.7,-0.2,-0.0,0.0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,99.50,50.13,--.--,0,0,0.1,0.1,0.1,0,1,0,--.--,--.--,--.--
2022-12-06 11:40:00.187,-0.5,0.1,78,0.0,0.0,0.0,0.0,0.0,0.000,-0.0,-39.1,-39.4,-12.030,-11.992,0.000,158.1,00:03:29,120.2,0,--.--,303,--.--,44,0000:00:00,79,3,20,0,40,0,2,--.--,0,0,0,--.--,0.99,255,--.--,98,--.--,--:--:--,0,--.--,11:39:59,12/6/2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.6074295,-122.3438796,10TET 49313 72877,1.0,1.0,0.0,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-66.3,100.5,36.7,-0.1,0.0,0.0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,99.50,50.13,--.--,0,0,0.1,0.3,0.1,0,1,0,--.--,--.--,--.--
2022-12-06 11:40:01.186,0.5,-0.3,79,0.0,0.0,0.0,0.0,0.0,0.000,-0.0,-39.2,-39.5,-12.060,-12.047,0.000,158.1,00:03:30,120.4,0,--.--,303,--.--,47,0000:00:00,79,3,40,0,40,0,2,--.--,0,0,0,--.--,1.01,256,--.--,98,--.--,--:--:--,0,--.--,11:40:00,12/6/2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.6074333,-122.3438796,10TET 49313 72878,1.0,1.0,0.0,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-65.9,101.0,36.8,0.1,0.2,0.0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,99.50,50.13,--.--,0,0,0.1,0.2,0.1,0,1,0,--.--,--.--,--.--
2022-12-06 11:40:02.186,1.2,-0.5,80,0.0,0.0,0.0,0.0,0.0,0.000,0.0,-39.2,-39.5,-12.070,-12.071,0.000,158.1,00:03:31,120.4,0,--.--,303,--.--,49,0000:00:00,79,3,50,0,40,0,2,--.--,0,0,0,--.--,1.40,256,--.--,98,--.--,--:--:--,0,--.--,11:40:01,12/6/2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.6074333,-122.3438796,10TET 49313 72878,1.0,1.0,0.0,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-65.3,101.3,36.8,0.2,0.2,0.0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,99.50,50.14,--.--,0,0,0.1,0.1,0.1,0,1,0,--.--,--.--,--.--
2022-12-06 11:40:03.185,0.9,-0.4,80,0.0,0.0,0.0,0.0,0.0,0.000,0.0,-39.3,-39.6,-12.080,-12.089,0.000,158.1,00:03:32,119.9,0,--.--,302,--.--,50,0000:00:00,79,3,60,0,40,0,2,--.--,0,0,0,--.--,1.70,256,--.--,98,--.--,--:--:--,0,--.--,11:40:02,12/6/2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.6074409,-122.3438796,10TET 49313 72878,1.0,1.0,0.0,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-64.2,101.5,36.9,0.4,0.2,0.0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,99.50,50.14,--.--,0,0,0.1,0.1,0.1,0,1,0,--.--,--.--,--.--
2022-12-06 11:40:04.185,0.6,-0.0,81,0.0,0.0,0.0,0.0,0.0,0.000,0.0,-39.3,-39.6,-12.080,-12.084,0.000,158.1,00:03:33,119.0,0,--.--,302,--.--,49,0000:00:00,79,3,60,0,40,0,2,--.--,0,0,0,--.--,1.81,257,--.--,98,--.--,--:--:--,0,--.--,11:40:03,12/6/2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.6074371,-122.3438949,10TET 49312 72878,1.0,1.0,0.0,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-62.8,101.2,36.8,0.6,0.1,-0.0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,99.50,50.14,--.--,0,0,0.1,0.1,0.0,0,1,0,--.--,--.--,--.--
2022-12-06 11:40:05.186,0.6,-0.0,81,0.0,0.0,0.0,0.0,0.0,0.000,0.0,-39.2,-39.5,-12.070,-12.068,0.000,158.1,00:03:34,117.4,0,--.--,302,--.--,48,0000:00:00,79,3,70,0,40,0,2,--.--,0,0,0,--.--,2.46,258,--.--,98,--.--,--:--:--,0,--.--,11:40:04,12/6/2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.6074371,-122.3438949,10TET 49312 72878,1.0,1.0,0.0,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-62.4,99.6,36.8,0.5,-0.2,0.0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,99.50,50.16,--.--,0,0,0.1,0.1,0.1,0,1,0,--.--,--.--,--.--
2022-12-06 11:40:06.186,-0.4,-0.0,81,0.0,0.0,0.0,0.0,0.0,0.000,0.0,-39.2,-39.5,-12.060,-12.049,0.000,158.1,00:03:35,116.9,0,--.--,302,--.--,47,0000:00:00,79,3,70,0,40,0,2,--.--,0,0,0,--.--,2.51,258,--.--,98,--.--,--:--:--,0,--.--,11:40:05,12/6/2022,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,0,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,false,false,false,false,false,false,false,false,false,false,false,false,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,47.6074409,-122.3438873,10TET 49313 72878,1.0,1.0,0.0,3,10,--.--,--.--,,--.--,--.--,--.--,0,0,--.--,--.--,0,-61.9,99.3,36.8,0.4,-0.2,-0.0,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,--.--,99.50,50.16,--.--,0,0,0.1,0.1,0.1,0,1,0,--.--,--.--,--.--
